PLAYER_ID, PLAYER_NAME, TEAM_ID, TEAM_ABBREVIATION, AGE, GP, W, L, W_PCT, MIN, DEF_RATING, DREB, DREB_PCT, PCT_DREB, STL, PCT_STL, BLK, PCT_BLK, OPP_PTS_OFF_TOV, OPP_PTS_2ND_CHANCE, OPP_PTS_FB, OPP_PTS_PAINT, DEF_WS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, DEF_RATING_RANK, DREB_RANK, DREB_PCT_RANK, PCT_DREB_RANK, STL_RANK, PCT_STL_RANK, BLK_RANK, PCT_BLK_RANK, OPP_PTS_OFF_TOV_RANK, OPP_PTS_2ND_CHANCE_RANK, OPP_PTS_FB_RANK, OPP_PTS_PAINT_RANK, DEF_WS_RANK, CFPARAMS
1960, Milt Palacio, 1610612761, TOR, 26.0, 59, 22, 37, 0.373, 20.5, 96.8, 1.5, 0.084, 0.122, 0.7, 0.22, 0.2, 0.097, 6.7, 5.7, 5.0, 15.6, 0.029, 232, 261, 313, 336, 210, 97, 306, 378, 367, 184, 146, 271, 262, 221, 232, 230, 231, 114, 1960,1610612761
348, Mitchell Butler, 1610612764, WAS, 33.0, 41, 11, 30, 0.268, 13.5, 99.4, 1.1, 0.092, 0.132, 0.5, 0.224, 0.1, 0.074, 5.6, 3.7, 4.2, 9.7, 0.015, 313, 355, 247, 405, 295, 185, 343, 348, 345, 237, 138, 337, 297, 186, 135, 183, 132, 260, 348,1610612764
2590, Mo Williams, 1610612762, UTA, 21.0, 57, 25, 32, 0.439, 13.6, 100.5, 0.9, 0.08, 0.111, 0.5, 0.239, 0.0, 0.029, 5.1, 3.3, 3.0, 8.6, 0.013, 244, 228, 266, 269, 293, 233, 380, 388, 394, 257, 108, 388, 367, 164, 109, 111, 102, 285, 2590,1610612762
983, Moochie Norris, 1610612752, NYK, 30.0, 66, 35, 31, 0.53, 12.8, 97.9, 0.8, 0.082, 0.113, 0.7, 0.291, 0.1, 0.059, 4.4, 3.3, 2.6, 7.9, 0.016, 198, 139, 255, 162, 317, 131, 386, 385, 390, 191, 38, 350, 325, 119, 116, 87, 90, 249, 983,1610612752
2050, Morris Peterson, 1610612761, TOR, 26.0, 82, 33, 49, 0.402, 26.1, 97.1, 2.8, 0.122, 0.174, 1.1, 0.26, 0.2, 0.066, 8.0, 7.3, 6.2, 19.0, 0.037, 3, 163, 412, 307, 145, 105, 166, 255, 244, 83, 67, 282, 309, 277, 299, 288, 285, 70, 2050,1610612761
1737, Nazr Mohammed, 1610612752, NYK, 26.0, 80, 31, 49, 0.388, 20.1, 101.8, 3.7, 0.216, 0.3, 0.7, 0.203, 0.7, 0.4, 8.0, 5.4, 5.3, 15.8, 0.016, 61, 183, 412, 327, 214, 290, 91, 44, 51, 186, 189, 82, 68, 275, 219, 247, 236, 247, 1737,1610612752
2569, Ndudi Ebi, 1610612750, MIN, 20.0, 17, 14, 3, 0.824, 1.9, 112.9, 0.1, 0.028, 0.048, 0.0, 0.0, 0.2, 0.667, 0.6, 1.1, 0.2, 1.5, -0.001, 377, 329, 21, 7, 441, 430, 436, 435, 433, 419, 419, 221, 11, 9, 18, 8, 5, 417, 2569,1610612750
2403, Nene, 1610612743, DEN, 21.0, 77, 40, 37, 0.519, 32.6, 97.6, 4.5, 0.161, 0.228, 1.5, 0.233, 0.5, 0.132, 11.0, 8.6, 9.4, 29.7, 0.044, 102, 95, 313, 179, 81, 121, 59, 150, 153, 26, 120, 100, 219, 376, 353, 411, 406, 42, 2403,1610612743
89, Nick Van Exel, 1610612744, GSW, 32.0, 39, 14, 25, 0.359, 32.2, 107.5, 2.3, 0.079, 0.11, 0.5, 0.136, 0.1, 0.019, 10.0, 8.6, 8.4, 25.7, 0.002, 320, 329, 182, 340, 84, 404, 215, 395, 400, 244, 339, 372, 382, 339, 351, 367, 364, 395, 89,1610612744
2401, Nikoloz Tskitishvili, 1610612743, DEN, 21.0, 39, 21, 18, 0.538, 7.8, 101.8, 1.0, 0.149, 0.217, 0.2, 0.105, 0.2, 0.308, 2.8, 2.2, 2.5, 7.4, 0.006, 320, 276, 124, 152, 387, 291, 356, 182, 173, 400, 386, 255, 106, 50, 61, 80, 80, 368, 2401,1610612743
178, Olden Polynice, 1610612746, LAC, 39.0, 2, 1, 1, 0.5, 5.5, 74.3, 0.5, 0.1, 0.143, 0.5, 0.25, 0.0, 0.0, 3.5, 1.5, 0.0, 1.0, 0.024, 432, 424, 4, 194, 415, 4, 412, 319, 315, 248, 81, 398, 398, 76, 27, 1, 3, 162, 178,1610612746
932, Oliver Miller, 1610612750, MIN, 34.0, 48, 35, 13, 0.729, 10.5, 97.5, 1.8, 0.18, 0.254, 0.4, 0.202, 0.5, 0.406, 3.0, 2.8, 2.0, 7.6, 0.015, 287, 139, 95, 31, 360, 117, 271, 99, 108, 300, 195, 98, 65, 56, 82, 50, 84, 270, 932,1610612750
2241, Omar Cook, 1610612757, POR, 22.0, 17, 12, 5, 0.706, 8.1, 101.7, 0.2, 0.027, 0.042, 0.6, 0.303, 0.0, 0.0, 3.4, 3.1, 2.1, 6.6, 0.007, 377, 350, 36, 40, 385, 286, 432, 436, 434, 218, 29, 398, 398, 73, 96, 59, 63, 364, 2241,1610612757
970, Othella Harrington, 1610612752, NYK, 30.0, 56, 27, 29, 0.482, 15.6, 100.0, 2.1, 0.164, 0.228, 0.2, 0.095, 0.3, 0.212, 5.2, 3.9, 2.9, 11.1, 0.016, 248, 216, 233, 220, 268, 212, 225, 142, 150, 376, 398, 213, 153, 170, 143, 106, 158, 256, 970,1610612752
136, P.J. Brown, 1610612740, NOH, 34.0, 80, 40, 40, 0.5, 34.5, 98.4, 5.7, 0.186, 0.259, 1.0, 0.166, 0.9, 0.302, 11.2, 9.3, 7.8, 27.0, 0.043, 61, 95, 338, 194, 69, 148, 26, 91, 97, 107, 267, 48, 111, 382, 377, 347, 383, 44, 136,1610612740
1727, Pat Garrity, 1610612753, ORL, 27.0, 2, 0, 2, 0.0, 10.6, 126.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 5.0, 4.0, 7.0, -0.024, 432, 431, 11, 431, 359, 437, 437, 437, 437, 419, 419, 398, 398, 240, 200, 174, 67, 441, 1727,1610612753
2200, Pau Gasol, 1610612763, MEM, 23.0, 78, 49, 29, 0.628, 31.4, 102.9, 5.1, 0.18, 0.264, 0.6, 0.097, 1.7, 0.375, 10.2, 10.5, 9.5, 29.9, 0.021, 91, 43, 233, 99, 92, 326, 40, 100, 91, 227, 397, 18, 79, 345, 414, 412, 407, 200, 2200,1610612763
1514, Paul Grant, 1610612762, UTA, 30.0, 10, 4, 6, 0.4, 9.6, 100.0, 1.0, 0.13, 0.185, 0.1, 0.071, 0.1, 0.143, 3.6, 2.2, 2.4, 7.0, 0.01, 397, 394, 49, 310, 369, 209, 356, 228, 224, 414, 412, 334, 204, 81, 57, 75, 67, 332, 1514,1610612762
1718, Paul Pierce, 1610612738, BOS, 26.0, 80, 35, 45, 0.438, 38.7, 100.3, 5.7, 0.163, 0.235, 1.6, 0.213, 0.7, 0.2, 14.1, 12.1, 9.9, 28.5, 0.039, 61, 139, 388, 271, 14, 220, 26, 148, 137, 18, 156, 82, 162, 437, 438, 420, 397, 57, 1718,1610612738
2321, Paul Shirley, 1610612741, CHI, 26.0, 7, 1, 6, 0.143, 12.0, 93.7, 1.1, 0.121, 0.151, 0.1, 0.063, 0.1, 0.063, 6.9, 3.1, 3.3, 8.3, 0.022, 407, 424, 49, 427, 333, 57, 344, 256, 290, 401, 415, 297, 318, 228, 99, 132, 96, 184, 2321,1610612741
978, Peja Stojakovic, 1610612758, SAC, 27.0, 81, 55, 26, 0.679, 40.4, 102.7, 5.1, 0.141, 0.202, 1.3, 0.187, 0.2, 0.052, 12.5, 11.6, 11.3, 36.2, 0.028, 43, 19, 194, 59, 6, 319, 37, 204, 196, 38, 234, 281, 339, 412, 432, 437, 441, 128, 978,1610612758
461, Popeye Jones, 1610612744, GSW, 34.0, 5, 3, 2, 0.6, 2.0, 125.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.2, 0.0, 2.0, -0.005, 418, 404, 11, 117, 440, 435, 437, 437, 437, 419, 419, 398, 398, 12, 57, 1, 7, 428, 461,1610612744
1542, Predrag Drobnjak, 1610612746, LAC, 28.0, 61, 20, 41, 0.328, 15.6, 107.9, 2.3, 0.175, 0.247, 0.4, 0.161, 0.4, 0.333, 5.9, 5.0, 4.1, 14.8, 0.0, 221, 286, 353, 363, 266, 408, 207, 119, 116, 315, 278, 142, 96, 193, 203, 177, 218, 407, 1542,1610612746
2056, Primoz Brezec, 1610612754, IND, 24.0, 18, 11, 7, 0.611, 3.9, 100.6, 0.6, 0.164, 0.196, 0.0, 0.0, 0.2, 0.5, 1.7, 0.7, 2.1, 3.1, 0.004, 375, 355, 58, 109, 432, 239, 408, 145, 207, 419, 419, 283, 33, 23, 10, 56, 18, 389, 2056,1610612754
2047, Quentin Richardson, 1610612746, LAC, 24.0, 65, 26, 39, 0.4, 36.0, 106.4, 4.1, 0.131, 0.186, 1.0, 0.189, 0.3, 0.078, 14.3, 10.8, 8.3, 32.8, 0.008, 204, 223, 326, 310, 50, 393, 72, 225, 223, 87, 230, 187, 292, 438, 421, 365, 428, 360, 2047,1610612746
1900, Quincy Lewis, 1610612750, MIN, 27.0, 14, 9, 5, 0.643, 4.5, 106.5, 0.4, 0.105, 0.167, 0.1, 0.25, 0.1, 0.222, 1.5, 2.3, 1.0, 3.6, 0.001, 391, 368, 36, 89, 425, 395, 420, 300, 263, 401, 81, 297, 149, 20, 65, 21, 23, 402, 1900,1610612750
2417, Qyntel Woods, 1610612757, POR, 23.0, 62, 31, 31, 0.5, 10.7, 102.7, 1.5, 0.164, 0.237, 0.3, 0.211, 0.2, 0.269, 4.5, 3.3, 2.9, 9.2, 0.008, 216, 183, 255, 194, 354, 316, 311, 143, 133, 332, 162, 229, 120, 133, 107, 103, 118, 362, 2417,1610612757
1711, Raef LaFrentz, 1610612738, BOS, 28.0, 17, 9, 8, 0.529, 19.4, 95.2, 2.9, 0.161, 0.231, 0.5, 0.114, 0.8, 0.448, 5.5, 6.3, 5.0, 11.1, 0.032, 377, 368, 66, 164, 225, 73, 153, 153, 143, 266, 373, 71, 48, 180, 260, 234, 156, 102, 1711,1610612738
1747, Rafer Alston, 1610612748, MIA, 27.0, 82, 42, 40, 0.512, 31.5, 98.5, 2.4, 0.092, 0.124, 1.4, 0.296, 0.2, 0.088, 9.4, 8.0, 5.8, 21.4, 0.039, 3, 74, 338, 184, 91, 149, 197, 347, 357, 32, 34, 234, 274, 323, 324, 269, 311, 60, 1747,1610612748
1952, Raja Bell, 1610612762, UTA, 27.0, 82, 42, 40, 0.512, 24.6, 100.3, 2.2, 0.113, 0.157, 0.8, 0.207, 0.2, 0.059, 8.7, 5.7, 5.4, 15.2, 0.025, 3, 74, 338, 184, 156, 221, 220, 278, 285, 161, 177, 290, 325, 300, 234, 251, 227, 158, 1952,1610612762
988, Randy Livingston, 1610612746, LAC, 29.0, 4, 0, 4, 0.0, 12.1, 107.7, 1.3, 0.093, 0.152, 0.5, 0.5, 0.0, 0.0, 4.3, 4.3, 3.5, 9.0, 0.001, 422, 431, 30, 431, 332, 405, 337, 345, 289, 248, 6, 398, 398, 114, 161, 146, 113, 405, 988,1610612746
1740, Rashard Lewis, 1610612760, SEA, 24.0, 80, 37, 43, 0.463, 36.7, 105.3, 4.8, 0.151, 0.22, 1.2, 0.217, 0.7, 0.186, 12.8, 11.6, 9.8, 29.1, 0.013, 61, 123, 374, 238, 39, 380, 47, 178, 167, 51, 150, 79, 171, 418, 433, 417, 402, 294, 1740,1610612760
739, Rasheed Wallace, 1610612765, DET, 29.0, 68, 40, 28, 0.588, 35.2, 98.4, 5.3, 0.173, 0.24, 0.9, 0.165, 1.8, 0.447, 11.6, 9.3, 8.2, 25.9, 0.043, 186, 95, 225, 122, 58, 147, 33, 123, 126, 123, 269, 16, 49, 393, 374, 360, 368, 43, 739,1610612765
1725, Rasho Nesterovic, 1610612759, SAS, 28.0, 82, 57, 25, 0.695, 28.8, 92.0, 4.6, 0.176, 0.233, 0.6, 0.141, 2.0, 0.482, 8.9, 6.8, 6.6, 21.8, 0.059, 3, 7, 182, 46, 119, 36, 55, 111, 141, 204, 332, 12, 41, 307, 280, 302, 316, 20, 1725,1610612759
2446, Rasual Butler, 1610612748, MIA, 25.0, 45, 28, 17, 0.622, 15.0, 97.8, 1.3, 0.094, 0.133, 0.2, 0.112, 0.3, 0.183, 4.6, 4.4, 2.8, 9.8, 0.02, 294, 206, 116, 105, 272, 129, 335, 339, 343, 374, 378, 188, 174, 136, 173, 95, 134, 213, 2446,1610612748
2221, Raul Lopez, 1610612762, UTA, 24.0, 82, 42, 40, 0.512, 19.8, 97.6, 1.6, 0.1, 0.139, 0.8, 0.242, 0.0, 0.01, 7.3, 4.6, 4.2, 12.5, 0.027, 3, 74, 338, 184, 219, 119, 291, 319, 332, 169, 102, 395, 397, 253, 187, 186, 186, 134, 2221,1610612762
951, Ray Allen, 1610612760, SEA, 28.0, 56, 25, 31, 0.446, 38.5, 106.0, 3.9, 0.118, 0.171, 1.3, 0.204, 0.2, 0.06, 13.4, 11.9, 10.5, 31.0, 0.01, 248, 228, 255, 258, 16, 389, 82, 265, 254, 46, 186, 264, 323, 426, 437, 427, 415, 323, 951,1610612760
2558, Reece Gaines, 1610612753, ORL, 23.0, 38, 4, 34, 0.105, 9.3, 99.1, 0.8, 0.104, 0.143, 0.3, 0.204, 0.1, 0.065, 3.2, 2.6, 2.2, 7.6, 0.011, 323, 394, 284, 430, 373, 167, 388, 306, 315, 343, 188, 371, 313, 63, 78, 61, 85, 318, 2558,1610612753
2501, Reggie Evans, 1610612760, SEA, 24.0, 75, 33, 42, 0.44, 17.1, 103.0, 3.4, 0.25, 0.36, 0.7, 0.222, 0.1, 0.111, 6.0, 5.0, 5.0, 14.5, 0.011, 120, 163, 365, 266, 251, 328, 108, 14, 8, 177, 142, 305, 237, 196, 201, 232, 216, 314, 2501,1610612760
397, Reggie Miller, 1610612754, IND, 38.0, 80, 59, 21, 0.738, 28.3, 92.7, 2.1, 0.087, 0.118, 0.8, 0.155, 0.1, 0.045, 7.9, 6.5, 6.5, 21.6, 0.057, 61, 3, 141, 26, 123, 39, 225, 363, 377, 144, 296, 303, 351, 273, 271, 293, 313, 26, 397,1610612754
1888, Richard Hamilton, 1610612765, DET, 26.0, 78, 50, 28, 0.641, 35.7, 93.9, 2.6, 0.082, 0.114, 1.3, 0.224, 0.2, 0.041, 10.8, 9.4, 7.6, 26.3, 0.066, 91, 34, 225, 90, 53, 59, 182, 383, 385, 42, 139, 240, 356, 371, 382, 337, 375, 11, 1888,1610612765
2210, Richard Jefferson, 1610612751, NJN, 24.0, 82, 47, 35, 0.573, 38.2, 95.3, 4.3, 0.134, 0.181, 1.1, 0.159, 0.3, 0.104, 11.6, 9.2, 8.7, 26.9, 0.063, 3, 54, 290, 132, 18, 74, 68, 221, 233, 74, 283, 161, 255, 394, 370, 388, 381, 16, 2210,1610612751
2499, Richie Frahm, 1610612760, SEA, 26.0, 54, 23, 31, 0.426, 8.5, 99.5, 0.8, 0.114, 0.163, 0.3, 0.157, 0.1, 0.077, 3.0, 2.5, 2.6, 7.2, 0.01, 268, 253, 255, 287, 382, 187, 389, 274, 274, 341, 293, 354, 293, 56, 73, 85, 74, 333, 2499,1610612760
1594, Rick Brunson, 1610612741, CHI, 32.0, 40, 11, 29, 0.275, 10.2, 104.0, 0.7, 0.089, 0.128, 0.6, 0.272, 0.1, 0.1, 3.4, 2.9, 2.7, 8.3, 0.005, 318, 355, 233, 401, 363, 355, 398, 355, 351, 203, 60, 352, 259, 70, 87, 93, 95, 378, 1594,1610612741
296, Rick Fox, 1610612747, LAL, 34.0, 38, 28, 10, 0.737, 22.3, 100.1, 1.9, 0.096, 0.129, 0.8, 0.203, 0.1, 0.049, 5.8, 5.6, 5.2, 17.9, 0.023, 323, 206, 76, 27, 183, 215, 252, 332, 350, 164, 190, 326, 344, 191, 228, 243, 265, 175, 296,1610612747
1729, Ricky Davis, 1610612738, BOS, 24.0, 79, 30, 49, 0.38, 31.3, 102.8, 3.6, 0.127, 0.18, 1.2, 0.219, 0.3, 0.089, 12.3, 9.4, 8.2, 25.3, 0.021, 77, 191, 412, 332, 94, 322, 96, 236, 235, 52, 147, 196, 273, 410, 381, 359, 355, 193, 1729,1610612738
2425, Robert Archibald, 1610612761, TOR, 24.0, 32, 9, 23, 0.281, 7.9, 88.5, 1.0, 0.149, 0.204, 0.4, 0.275, 0.1, 0.125, 2.7, 2.1, 2.0, 5.4, 0.021, 342, 368, 157, 399, 386, 18, 364, 183, 193, 284, 56, 341, 226, 48, 52, 47, 48, 204, 2425,1610612761
109, Robert Horry, 1610612759, SAS, 33.0, 81, 56, 25, 0.691, 15.9, 90.6, 2.0, 0.144, 0.195, 0.6, 0.199, 0.6, 0.269, 4.1, 4.0, 2.8, 11.7, 0.036, 43, 14, 182, 51, 264, 27, 241, 196, 210, 215, 205, 90, 120, 103, 151, 99, 171, 76, 109,1610612759
123, Robert Pack, 1610612751, NJN, 35.0, 26, 17, 9, 0.654, 8.3, 94.4, 0.5, 0.079, 0.113, 0.5, 0.286, 0.0, 0.091, 3.3, 2.2, 2.3, 5.8, 0.014, 352, 311, 70, 82, 384, 65, 411, 396, 391, 270, 43, 382, 269, 66, 56, 68, 56, 276, 123,1610612751
1714, Robert Traylor, 1610612740, NOH, 27.0, 71, 35, 36, 0.493, 13.2, 100.5, 2.2, 0.199, 0.281, 0.5, 0.21, 0.5, 0.463, 4.7, 3.7, 3.2, 9.1, 0.013, 160, 139, 297, 214, 305, 235, 221, 74, 67, 231, 168, 103, 44, 144, 140, 125, 116, 293, 1714,1610612740
393, Rod Strickland, 1610612761, TOR, 37.0, 61, 19, 42, 0.311, 19.7, 106.9, 2.0, 0.119, 0.173, 0.6, 0.2, 0.2, 0.107, 6.3, 5.6, 5.7, 17.3, 0.003, 221, 294, 365, 374, 220, 397, 245, 261, 246, 222, 198, 275, 248, 201, 230, 260, 255, 391, 393,1610612761
1934, Rodney Buford, 1610612758, SAC, 26.0, 22, 14, 8, 0.636, 6.3, 109.4, 0.4, 0.071, 0.105, 0.3, 0.231, 0.0, 0.091, 3.0, 1.9, 2.9, 6.3, -0.001, 360, 329, 66, 93, 404, 421, 422, 413, 411, 349, 122, 378, 269, 54, 39, 104, 60, 418, 1934,1610612758
915, Rodney Rogers, 1610612751, NJN, 33.0, 69, 40, 29, 0.58, 20.5, 96.1, 3.0, 0.176, 0.236, 0.9, 0.216, 0.4, 0.262, 7.0, 5.0, 4.8, 13.3, 0.032, 177, 95, 233, 128, 208, 85, 138, 112, 135, 134, 152, 143, 127, 240, 202, 216, 201, 100, 915,1610612751
2206, Rodney White, 1610612743, DEN, 24.0, 72, 38, 34, 0.528, 13.7, 98.4, 1.7, 0.136, 0.201, 0.4, 0.178, 0.3, 0.143, 4.7, 4.3, 3.7, 11.8, 0.017, 147, 114, 284, 167, 290, 146, 280, 215, 197, 280, 249, 198, 204, 146, 166, 155, 173, 243, 2206,1610612743
2427, Roger Mason Jr., 1610612761, TOR, 23.0, 26, 7, 19, 0.269, 12.5, 94.2, 1.2, 0.114, 0.164, 0.4, 0.167, 0.2, 0.176, 4.2, 2.6, 2.4, 9.2, 0.022, 352, 383, 130, 404, 324, 63, 341, 276, 271, 291, 263, 225, 178, 104, 74, 74, 119, 188, 2427,1610612761
1500, Ron Mercer, 1610612759, SAS, 28.0, 39, 24, 15, 0.615, 13.3, 89.3, 1.0, 0.077, 0.11, 0.4, 0.159, 0.1, 0.065, 4.7, 4.0, 3.0, 11.1, 0.032, 320, 244, 101, 107, 300, 19, 356, 400, 401, 316, 285, 308, 312, 145, 147, 117, 159, 96, 1500,1610612759
2648, Ronald Dupree, 1610612741, CHI, 23.0, 47, 12, 35, 0.255, 19.2, 100.6, 2.4, 0.14, 0.201, 0.7, 0.209, 0.4, 0.205, 7.3, 5.7, 4.6, 13.4, 0.019, 291, 350, 290, 412, 227, 240, 201, 205, 198, 187, 170, 148, 159, 251, 233, 208, 203, 224, 2648,1610612741
2257, Ruben Boumtje-Boumtje, 1610612757, POR, 26.0, 9, 3, 6, 0.333, 2.8, 136.8, 0.1, 0.067, 0.111, 0.0, 0.0, 0.1, 1.0, 0.6, 0.9, 0.4, 2.9, -0.01, 403, 404, 49, 356, 436, 440, 435, 420, 394, 419, 419, 317, 1, 7, 11, 11, 15, 437, 2257,1610612757
1739, Ruben Patterson, 1610612757, POR, 28.0, 73, 35, 38, 0.479, 22.6, 100.4, 1.9, 0.099, 0.142, 1.2, 0.309, 0.3, 0.109, 8.0, 6.8, 5.6, 18.0, 0.022, 135, 139, 318, 224, 177, 231, 255, 322, 324, 68, 25, 190, 243, 276, 282, 258, 266, 181, 1739,1610612757
1601, Rusty LaRue, 1610612744, GSW, 30.0, 4, 0, 4, 0.0, 4.8, 122.6, 0.8, 0.2, 0.273, 0.5, 0.667, 0.0, 0.0, 2.5, 1.0, 0.8, 5.5, -0.01, 422, 431, 30, 431, 423, 433, 393, 71, 77, 248, 2, 398, 398, 42, 12, 16, 51, 436, 1601,1610612744
1763, Ryan Bowen, 1610612743, DEN, 28.0, 52, 28, 24, 0.538, 7.5, 92.9, 0.9, 0.139, 0.195, 0.3, 0.234, 0.3, 0.242, 2.3, 2.1, 2.2, 5.3, 0.014, 277, 206, 169, 152, 393, 42, 371, 209, 211, 322, 117, 177, 141, 33, 48, 60, 46, 272, 1763,1610612743
2415, Ryan Humphrey, 1610612763, MEM, 24.0, 2, 0, 2, 0.0, 5.8, 65.1, 0.5, 0.111, 0.167, 0.5, 0.25, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.031, 432, 431, 11, 431, 410, 3, 412, 281, 263, 248, 81, 398, 398, 1, 12, 1, 16, 109, 2415,1610612763
208, Sam Cassell, 1610612750, MIN, 34.0, 81, 57, 24, 0.704, 35.2, 96.4, 2.8, 0.086, 0.118, 1.3, 0.248, 0.2, 0.052, 9.1, 9.2, 8.4, 25.5, 0.053, 43, 7, 169, 42, 60, 90, 160, 373, 379, 48, 87, 231, 341, 311, 368, 371, 358, 29, 208,1610612750
955, Samaki Walker, 1610612748, MIA, 28.0, 33, 16, 17, 0.485, 12.6, 96.8, 2.1, 0.184, 0.257, 0.3, 0.18, 0.3, 0.324, 4.3, 3.5, 2.8, 8.5, 0.018, 337, 319, 116, 219, 319, 98, 227, 95, 101, 349, 246, 165, 99, 117, 127, 97, 98, 233, 955,1610612748
2223, Samuel Dalembert, 1610612755, PHI, 24.0, 82, 33, 49, 0.402, 26.9, 97.5, 5.3, 0.22, 0.314, 0.5, 0.124, 2.3, 0.765, 8.8, 7.5, 6.5, 18.8, 0.036, 3, 163, 412, 307, 139, 118, 32, 41, 36, 237, 361, 9, 4, 304, 308, 298, 282, 73, 2223,1610612755
2562, Sasha Pavlovic, 1610612762, UTA, 20.0, 79, 39, 40, 0.494, 14.4, 100.5, 1.5, 0.129, 0.182, 0.5, 0.228, 0.2, 0.145, 5.4, 3.6, 3.3, 9.5, 0.014, 77, 105, 338, 212, 279, 232, 310, 229, 232, 243, 131, 258, 203, 176, 128, 129, 126, 278, 2562,1610612762
1513, Scot Pollard, 1610612754, IND, 29.0, 61, 46, 15, 0.754, 11.1, 97.4, 1.6, 0.178, 0.245, 0.4, 0.177, 0.4, 0.4, 4.2, 2.7, 2.9, 7.0, 0.015, 221, 56, 101, 13, 347, 114, 293, 108, 119, 309, 250, 130, 68, 111, 80, 107, 71, 262, 1513,1610612754
1909, Scott Padgett, 1610612745, HOU, 28.0, 58, 27, 31, 0.466, 9.5, 94.2, 1.6, 0.176, 0.234, 0.2, 0.152, 0.2, 0.217, 3.5, 2.3, 2.3, 5.6, 0.017, 238, 216, 255, 235, 371, 62, 289, 113, 138, 382, 300, 230, 151, 75, 67, 70, 52, 244, 1909,1610612745
281, Scott Williams, 1610612742, DAL, 36.0, 43, 23, 20, 0.535, 12.4, 101.5, 2.2, 0.206, 0.28, 0.5, 0.213, 0.4, 0.271, 3.2, 3.0, 3.0, 9.6, 0.01, 301, 253, 132, 160, 325, 281, 222, 60, 70, 267, 158, 152, 119, 64, 94, 110, 128, 322, 281,1610612742
937, Scottie Pippen, 1610612741, CHI, 38.0, 23, 3, 20, 0.13, 17.9, 107.2, 2.1, 0.14, 0.197, 0.9, 0.284, 0.4, 0.231, 7.5, 4.8, 4.7, 13.7, 0.002, 358, 404, 132, 428, 238, 402, 233, 205, 204, 116, 45, 143, 147, 259, 193, 214, 208, 399, 937,1610612741
2253, Sean Lampley, 1610612744, GSW, 24.0, 10, 3, 7, 0.3, 6.1, 102.3, 0.9, 0.148, 0.205, 0.0, 0.0, 0.1, 0.167, 2.3, 1.2, 1.8, 4.2, 0.005, 397, 404, 58, 382, 407, 309, 372, 188, 191, 419, 419, 334, 183, 31, 20, 41, 30, 384, 2253,1610612744
399, Sean Rooks, 1610612753, ORL, 34.0, 55, 22, 33, 0.4, 10.7, 103.5, 1.3, 0.148, 0.221, 0.3, 0.115, 0.2, 0.263, 3.4, 3.5, 2.2, 8.5, 0.006, 261, 261, 273, 310, 356, 340, 326, 185, 165, 361, 372, 272, 125, 74, 124, 62, 100, 367, 399,1610612753
1742, Shammond Williams, 1610612740, NOH, 29.0, 53, 19, 34, 0.358, 14.4, 104.0, 1.0, 0.079, 0.111, 0.7, 0.33, 0.0, 0.032, 4.8, 4.4, 3.9, 11.7, 0.008, 272, 294, 284, 341, 280, 352, 365, 392, 393, 183, 17, 383, 366, 152, 172, 165, 172, 358, 1742,1610612740
1000, Shandon Anderson, 1610612752, NYK, 30.0, 80, 38, 42, 0.475, 24.6, 101.8, 2.1, 0.096, 0.136, 0.9, 0.227, 0.2, 0.082, 9.1, 7.6, 5.9, 18.5, 0.02, 61, 114, 365, 229, 157, 288, 230, 333, 338, 135, 133, 247, 285, 313, 310, 274, 274, 211, 1000,1610612752
2203, Shane Battier, 1610612763, MEM, 25.0, 79, 48, 31, 0.608, 24.7, 97.7, 2.5, 0.114, 0.168, 1.3, 0.254, 0.7, 0.202, 8.3, 7.9, 6.2, 18.6, 0.033, 77, 50, 255, 113, 154, 123, 187, 275, 262, 44, 77, 73, 161, 286, 321, 289, 279, 91, 2203,1610612763
1049, Shane Heal, 1610612759, SAS, 33.0, 6, 3, 3, 0.5, 11.5, 82.7, 0.5, 0.042, 0.06, 0.2, 0.083, 0.0, 0.0, 4.7, 4.2, 2.8, 8.0, 0.039, 413, 404, 21, 194, 340, 9, 412, 432, 432, 395, 407, 398, 398, 143, 155, 100, 91, 61, 1049,1610612759
406, Shaquille O'Neal, 1610612747, LAL, 32.0, 67, 49, 18, 0.731, 36.8, 97.4, 7.8, 0.232, 0.311, 0.5, 0.086, 2.5, 0.61, 10.8, 9.5, 7.8, 27.9, 0.051, 191, 43, 124, 29, 36, 116, 5, 29, 39, 246, 406, 8, 18, 368, 384, 345, 392, 32, 406,1610612747
949, Shareef Abdur-Rahim, 1610612757, POR, 27.0, 85, 35, 50, 0.412, 31.7, 99.4, 5.3, 0.183, 0.261, 0.8, 0.162, 0.4, 0.106, 11.4, 9.3, 8.8, 24.3, 0.036, 1, 139, 418, 301, 90, 182, 31, 96, 95, 149, 276, 127, 250, 385, 376, 392, 334, 72, 949,1610612757
